Title,CompanyName,SkillName
Senior Full Stack Developer 23012,Ditech Egypt,sql
Senior Full Stack Developer 23012,Ditech Egypt,.net
Senior Full Stack Developer 23012,Ditech Egypt,mvc
Senior Full Stack Developer 23012,Ditech Egypt,angular
Senior Full Stack Developer 23012,Ditech Egypt,computer science
Senior Full Stack Developer 23012,Ditech Egypt,information technology (it)
Senior Full Stack Developer 23012,Ditech Egypt,microsoft sql server
Senior Full Stack Developer 23012,Ditech Egypt,css
Senior Full Stack Developer 23012,Ditech Egypt,html
Senior Full Stack Developer 23012,Ditech Egypt,jquery
Senior Full Stack Developer 23012,Ditech Egypt,ado.net
Senior Full Stack Developer 23012,Ditech Egypt,software development
Senior Full Stack Developer 23012,Ditech Egypt,full stack
Senior Full Stack Developer 23012,Ditech Egypt,bootstrap
Senior Full Stack Developer 23012,Ditech Egypt,front end
Senior Full Stack Developer 23012,Ditech Egypt,front-end
Senior Full Stack Developer 23012,Ditech Egypt,javascript
Senior Full Stack Developer 23012,Ditech Egypt,mongodb
Senior Full Stack Developer 23012,Ditech Egypt,mysql
Application Support Engineer23013,Ditech Egypt,software
Application Support Engineer23013,Ditech Egypt,information technology (it)
Application Support Engineer23013,Ditech Egypt,database
Application Support Engineer23013,Ditech Egypt,development
Application Support Engineer23013,Ditech Egypt,sql
Application Support Engineer23013,Ditech Egypt,software development
Application Support Engineer23013,Ditech Egypt,customer support
Application Support Engineer23013,Ditech Egypt,it
Senior Back-end Developer (Magento),Seoudi Supermarket,computer science
Senior Back-end Developer (Magento),Seoudi Supermarket,front-end
Senior Back-end Developer (Magento),Seoudi Supermarket,information technology (it)
Senior Back-end Developer (Magento),Seoudi Supermarket,javascript
Senior Back-end Developer (Magento),Seoudi Supermarket,seo
Senior Back-end Developer (Magento),Seoudi Supermarket,software development
Senior Back-end Developer (Magento),Seoudi Supermarket,testing
Senior Back-end Developer (Magento),Seoudi Supermarket,web development
Senior Back-end Developer (Magento),Seoudi Supermarket,css
Senior Back-end Developer (Magento),Seoudi Supermarket,mysql
Senior Back-end Developer (Magento),Seoudi Supermarket,html
Senior Back-end Developer (Magento),Seoudi Supermarket,php
Senior Back-end Developer (Magento),Seoudi Supermarket,back-end
Senior Back-end Developer (Magento),Seoudi Supermarket,java
Senior Back-end Developer (Magento),Seoudi Supermarket,graphql
Senior Back-end Developer (Magento),Seoudi Supermarket,ruby
Senior Back-end Developer (Magento),Seoudi Supermarket,python
Solution Architect - Part Time,Lumin,cloud
Solution Architect - Part Time,Lumin,computer engineering
Solution Architect - Part Time,Lumin,computer science
Solution Architect - Part Time,Lumin,docker
Solution Architect - Part Time,Lumin,design
Solution Architect - Part Time,Lumin,engineering
Solution Architect - Part Time,Lumin,information technology (it)
Solution Architect - Part Time,Lumin,sharepoint
Solution Architect - Part Time,Lumin,software
Solution Architect - Part Time,Lumin,soa
Solution Architect - Part Time,Lumin,software development
Solution Architect - Part Time,Lumin,java
Sr .Net Developer,egabi solutions,c#
Sr .Net Developer,egabi solutions,asp.net
Sr .Net Developer,egabi solutions,.net
Sr .Net Developer,egabi solutions,javascript
Sr .Net Developer,egabi solutions,jquery
Sr .Net Developer,egabi solutions,sql
Sr .Net Developer,egabi solutions,html
Sr .Net Developer,egabi solutions,css
Sr .Net Developer,egabi solutions,bootstrap
Sr .Net Developer,egabi solutions,ms reporting services
Sr .Net Developer,egabi solutions,entity framework
Sr .Net Developer,egabi solutions,windows services
Sr .Net Developer,egabi solutions,software development
Sr .Net Developer,egabi solutions,information technology (it)
Sr .Net Developer,egabi solutions,computer science
Sr .Net Developer,egabi solutions,ntier
Sr .Net Developer,egabi solutions,onion
Sr .Net Developer,egabi solutions,angular
Sr .Net Developer,egabi solutions,angular js
Sr .Net Developer,egabi solutions,asp.net web forms
Sr .Net Developer,egabi solutions,wcf
Sr .Net Developer,egabi solutions,cqrs architecture
Sr .Net Developer,egabi solutions,software engineering
Sr .Net Developer,egabi solutions,.net core
QA Engineer,egabi solutions,agile
QA Engineer,egabi solutions,api
QA Engineer,egabi solutions,automation
QA Engineer,egabi solutions,computer science
QA Engineer,egabi solutions,engineering
QA Engineer,egabi solutions,information technology (it)
QA Engineer,egabi solutions,jira
QA Engineer,egabi solutions,qc
QA Engineer,egabi solutions,postman
QA Engineer,egabi solutions,soapui
QA Engineer,egabi solutions,testing
QA Engineer,egabi solutions,software development
QA Engineer,egabi solutions,testrail
QA Engineer,egabi solutions,english
QA Engineer,egabi solutions,istqb
QA Engineer,egabi solutions,selenium
QA Engineer,egabi solutions,analysis
QA Engineer,egabi solutions,science
QA Engineer,egabi solutions,communication
Unity Developer -Part Time,RDI,unity
Unity Developer -Part Time,RDI,information technology (it)
Unity Developer -Part Time,RDI,computer science
Unity Developer -Part Time,RDI,c#
Unity Developer -Part Time,RDI,android
Unity Developer -Part Time,RDI,ios
Unity Developer -Part Time,RDI,animation
Unity Developer -Part Time,RDI,design
Unity Developer -Part Time,RDI,scripting
Unity Developer -Part Time,RDI,gui textures
Unity Developer -Part Time,RDI,architectural patterns
Unity Developer -Part Time,RDI,gamification
Unity Developer -Part Time,RDI,code
Unity Developer -Part Time,RDI,game
Unity Developer -Part Time,RDI,software development
Unity Developer -Part Time,RDI,textures
Unity Developer -Part Time,RDI,gui
Senior Python / Django Developer -Part Time,RDI,django
Senior Python / Django Developer -Part Time,RDI,python
Senior Python / Django Developer -Part Time,RDI,mysql
Senior Python / Django Developer -Part Time,RDI,git
Senior Python / Django Developer -Part Time,RDI,docker
Senior Python / Django Developer -Part Time,RDI,javascript
Senior Python / Django Developer -Part Time,RDI,angular
Senior Python / Django Developer -Part Time,RDI,restful apis
Oracle Fusion Technical Consultant,Ejada,oracle
Oracle Fusion Technical Consultant,Ejada,technical consultant
Oracle Fusion Technical Consultant,Ejada,computer science
Oracle Fusion Technical Consultant,Ejada,oracle fusion
IT Specialist,Al Soug-Cashi,communication
IT Specialist,Al Soug-Cashi,computer
IT Specialist,Al Soug-Cashi,computer science
IT Specialist,Al Soug-Cashi,information technology (it)
Android Developer,Rowaad,android
Android Developer,Rowaad,information technology (it)
Android Developer,Rowaad,computer science
Android Developer,Rowaad,software development
Android Developer,Rowaad,software
Android Developer,Rowaad,android development
Android Developer,Rowaad,design
Android Developer,Rowaad,development
Android Developer,Rowaad,communication skills
Android Developer,Rowaad,mvvm
Android Developer,Rowaad,design patterns
Android Developer,Rowaad,software design
Pre Sales Engineer,ZINAD IT,security
Pre Sales Engineer,ZINAD IT,presales
Pre Sales Engineer,ZINAD IT,engineering
Pre Sales Engineer,ZINAD IT,computer science
Pre Sales Engineer,ZINAD IT,communication
Pre Sales Engineer,ZINAD IT,sales skills
Pre Sales Engineer,ZINAD IT,sales target
Pre Sales Engineer,ZINAD IT,english
Pre Sales Engineer,ZINAD IT,technical
IT Specialist,Advansys for Trading & Contracting,information technology (it)
IT Specialist,Advansys for Trading & Contracting,computer science
IT Specialist,Advansys for Trading & Contracting,software
IT Specialist,Advansys for Trading & Contracting,it
IT Specialist,Advansys for Trading & Contracting,hardware
IT Specialist,Advansys for Trading & Contracting,computer
Senior Frontend Developer,URANIUM,jquery
Senior Frontend Developer,URANIUM,computer science
Senior Frontend Developer,URANIUM,front-end
Senior Frontend Developer,URANIUM,css3
Senior Frontend Developer,URANIUM,css
Senior Frontend Developer,URANIUM,html
Senior Frontend Developer,URANIUM,git
Senior Frontend Developer,URANIUM,html5
Senior Frontend Developer,URANIUM,information technology (it)
Senior Frontend Developer,URANIUM,software development
Senior Frontend Developer,URANIUM,javascript
Senior Frontend Developer,URANIUM,ui
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,computer
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,computer science
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,engineering
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,erp
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,sql
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,power bi
Customer Service Representative (Females Only - Shift Basis),Confidential,communication
Customer Service Representative (Females Only - Shift Basis),Confidential,customer support
Customer Service Representative (Females Only - Shift Basis),Confidential,customer service
Customer Service Representative (Females Only - Shift Basis),Confidential,customer care
Customer Service Representative (Females Only - Shift Basis),Confidential,retail
Customer Service Representative (Females Only - Shift Basis),Confidential,sales
Customer Service Representative (Females Only - Shift Basis),Confidential,software
Customer Service Representative (Females Only - Shift Basis),Confidential,communication skills
Customer Service Representative (Females Only - Shift Basis),Confidential,data entry
Customer Service Representative (Females Only - Shift Basis),Confidential,office
Digital Sales Executive,Be Group,digital
Digital Sales Executive,Be Group,digital marketing
Digital Sales Executive,Be Group,outdoor sales
Digital Sales Executive,Be Group,outdoor
Digital Sales Executive,Be Group,sales
Digital Sales Executive,Be Group,sales skills
Digital Sales Executive,Be Group,sales target
Digital Sales Executive,Be Group,software
Digital Sales Executive,Be Group,marketing
Digital Sales Executive,Be Group,customer service
Service Advisor,Smartverse,customer service
Service Advisor,Smartverse,service
Service Advisor,Smartverse,sales
Service Advisor,Smartverse,customer support
Service Advisor,Smartverse,customer care
Service Desk Engineer,ITS,communication
Service Desk Engineer,ITS,computer
Service Desk Engineer,ITS,computer science
Service Desk Engineer,ITS,crm
Service Desk Engineer,ITS,customer service
Service Desk Engineer,ITS,engineering
Service Desk Engineer,ITS,english
Service Desk Engineer,ITS,information technology (it)
Service Desk Engineer,ITS,management
Service Desk Engineer,ITS,it
Service Desk Engineer,ITS,science
Service Desk Engineer,ITS,software
Quality Assurance Specialist,ITS,agile
Quality Assurance Specialist,ITS,analysis
Quality Assurance Specialist,ITS,engineering
Quality Assurance Specialist,ITS,iso
Quality Assurance Specialist,ITS,management
Quality Assurance Specialist,ITS,project management
Quality Assurance Specialist,ITS,qa
Quality Assurance Specialist,ITS,quality
Quality Assurance Specialist,ITS,quality assurance
Quality Assurance Specialist,ITS,quality control
Quality Assurance Specialist,ITS,sdlc
Quality Assurance Specialist,ITS,software
IT Help Desk Coordinator,FlexFilms Egypt,information technology (it)
IT Help Desk Coordinator,FlexFilms Egypt,computer engineering
IT Help Desk Coordinator,FlexFilms Egypt,computer science
IT Help Desk Coordinator,FlexFilms Egypt,help desk
IT Help Desk Coordinator,FlexFilms Egypt,computer
IT Help Desk Coordinator,FlexFilms Egypt,installation
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,business analysis
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,software analysis
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,software tester
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,software testing
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,software
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,quality control
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,information technology (it)
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,computer science
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,software development
